action_id,action_name,battery_charge_energy_kwh,battery_discharge_energy_kwh,battery_throughput_kwh,completed,episode_reward,expected_steps,fc_max_step_kw,fc_variation_rms_kw,final_soc,first_failure_decision_index,first_failure_solve_ms,mean_reward_per_step,mean_solve_ms,minimum_soc,p99_solve_ms,q_batt,q_fc_var,q_h2,q_soc,solved_inaccurate_steps,solver_status,solver_status_class,split,successful_steps,total_h2_kg,voyage_id,weighted_batt,weighted_fc_var,weighted_h2,weighted_soc
1,hydrogen_economy,73.81028106082077,108.20317125642129,182.01345231724204,True,-863771.9638672345,86371,0.3600787466473889,0.04633942685391322,0.4948831887891069,,,-10.000717415188369,0.04823004572137757,0.4556444692291254,0.09400001727044582,0.25,8.0,0.4,8.0,0,solved,solved,train,86371,17.001307385253877,voyage_042,55.10912774453989,1.6099662972164492,480.8359592441569,863234.4088139514
2,soc_regulation,82.43614974308763,85.37582727278445,167.8119770158721,True,-15479.747656278216,86371,0.5755740782207965,0.07417992130738349,0.5452889783177963,,,-0.17922390219261344,0.05477152504036379,0.5187467102457799,0.0950999790802598,0.45,15.0,0.25,36.0,0,solved,solved,train,86371,18.624994963095965,voyage_042,57.75855451855981,4.125610325465463,526.7575672895297,14891.105924173955
3,fast_fc_response,12.744009251165725,19.295049687116858,32.03905893828258,True,-44939.798852130414,86371,3.798516492385204,0.14239762078143708,0.5395015377628831,,,-0.5203112022800525,0.04880154368203849,0.5309317486254946,0.08742993231862813,0.8,1.0,0.15,12.0,0,solved,solved,train,86371,18.315385530060595,voyage_042,2.857978287364227,15.20270732929139,518.001102545314,44403.737063968685
4,fc_smoothing,108.52858261070838,99.62402550584586,208.15260811655426,True,-151939.3814388249,86371,0.1428267713924356,0.026424611814418932,0.564270123565487,,,-1.7591481103475113,0.06419440722650566,0.4666207478779874,0.1105000264942646,0.1,40.0,0.25,12.0,0,solved,solved,train,86371,19.20006866205622,voyage_042,75.41742727949737,0.5235193048725256,543.0219702210073,151320.41852234528
0,candidate_C,259.6344020327646,213.2904238833951,472.92482591615976,True,-283544.7087290343,10769,0.5957791211710912,0.24436180634008717,0.6242691957521976,,,-26.32971573303318,0.0486795523740356,0.3805646160841694,0.08745596744120097,0.4,20.0,0.25,12.0,0,solved,solved,train,10769,52.069776806914405,voyage_043,482.3625122173943,5.58199639263718,1472.652691421799,281584.11152900354
1,hydrogen_economy,218.3681656763839,219.91451467158018,438.28268034796406,True,-467091.4258131335,10769,0.6690422497419206,0.2829644469493978,0.5475218766102653,,,-43.37370469060576,0.05241346432485723,0.35216824364986854,0.09709999896585941,0.25,8.0,0.4,8.0,0,solved,solved,train,10769,49.42939544739651,voyage_043,424.1858127571986,7.484911022034112,1397.9766518087683,465261.7784375425
2,soc_regulation,253.94756877350883,224.15085262274187,478.0984213962507,True,-181110.51586871,10769,1.4727278963003414,0.5068013904097937,0.5977511476775098,,,-16.817765425639337,0.05680422377914027,0.39945481302763175,0.10342797264456738,0.45,15.0,0.25,36.0,0,solved,solved,train,10769,51.508501074903045,voyage_043,545.1350423534633,24.01035013490524,1456.7785266363219,179084.59194957523
3,fast_fc_response,75.7603594674333,87.5885758192525,163.3489352866858,True,-97811.26739228243,10769,5.936457308902163,0.9255853205127332,0.5310445250772154,,,-9.08266945791461,0.04873500857303314,0.4326331590722462,0.08529990911483765,0.8,1.0,0.15,12.0,0,solved,solved,train,10769,48.908368584510455,voyage_043,77.18037498616404,80.08585460220077,1383.2408173384642,96270.76034535548
4,fc_smoothing,398.4088907969685,294.5606998791867,692.9695906761552,True,-583400.645891594,10769,0.523579689001707,0.20876485244384926,0.7164233828810646,,,-54.174077991604975,0.05525835309852541,0.32709358894530366,0.09300000965595245,0.1,40.0,0.25,12.0,0,solved,solved,train,10769,55.59935249008772,voyage_043,928.4045492013131,4.074156088365016,1572.4771855554327,580895.6900007499
0,candidate_C,1.1836066572417205e-27,217.68957301071882,217.68957301071882,False,-331275.28457979433,10770,1.110135959202637,0.3205228341848054,0.20113850479051562,4479,0.06519979797303677,-73.96188537168884,0.048751930337541466,0.20113850479051562,0.08724396582692867,0.4,20.0,0.25,12.0,0,primal infeasible,primal_infeasible,train,4479,9.554611784524575,voyage_044,359.5630977343869,3.994353818753993,270.2263313351024,330641.5007969061
1,hydrogen_economy,6.380982275368599e-25,217.6626194529923,217.6626194529923,False,-332402.028322509,10770,1.3554791674832813,0.3658639894690976,0.2011816995945643,4463,0.05339994095265865,-74.47950444152119,0.05362784892108618,0.2011816995945643,0.09442802052944906,0.25,8.0,0.4,8.0,0,primal infeasible,primal_infeasible,train,4463,9.344600960652341,voyage_044,357.6682672791421,5.185775829694957,264.2867436516366,331774.8875357486
2,soc_regulation,1.284779054604117e-24,217.7806723575502,217.7806723575502,False,-346226.46440056805,10770,1.6845850358560028,0.323053698293368,0.2009925122475164,4814,0.0604002270847559,-71.92074457843125,0.05603971946048177,0.2009925122475164,0.09914805646985765,0.45,15.0,0.25,36.0,0,primal infeasible,primal_infeasible,train,4814,14.834505174678819,voyage_044,316.90765643286926,4.3611702534430705,419.5538239468662,345485.64174993476
3,fast_fc_response,0.3647538204395375,218.08503587622712,218.44978969666664,False,-345244.4170050984,10770,3.6095579997807192,0.490327140840695,0.20108929157726335,5005,0.06849993951618671,-68.97990349752216,0.049245733019712565,0.20108929157726335,0.09099199436604978,0.8,1.0,0.15,12.0,0,primal infeasible,primal_infeasible,train,5005,17.866293190213078,voyage_044,333.0923948368995,10.445361360679494,505.2997413425287,344395.5795075584
4,fc_smoothing,2.4629891825942393e-26,217.60132836925848,217.60132836925848,False,-228249.75634941465,10770,0.8625362333357316,0.2727311810898163,0.20127992248516224,4060,7.662300020456314,-56.21915181020065,0.05758556696756059,0.20127992248516224,0.1006819726899266,0.1,40.0,0.25,12.0,0,maximum iterations reached,maximum_iterations,train,4060,2.81301343399978,voyage_044,505.2237988522888,2.621459430407147,79.55847054898653,227662.3526205831
0,candidate_C,0.0,217.54446184233677,217.54446184233677,False,-329848.26387604885,21571,0.7480600310357204,0.38920668366274136,0.20137105473984543,2416,0.10140007361769676,-136.52659928644405,0.048361216950853235,0.20137105473984543,0.07995492778718469,0.4,20.0,0.25,12.0,0,primal infeasible,primal_infeasible,train,2416,11.484132047510654,voyage_045,357.2149943289646,3.1769108658014034,324.79758903371385,329163.07438182004
1,hydrogen_economy,0.0,217.5128925596484,217.5128925596484,False,-331644.20683770627,21571,0.8358693271998163,0.416740678701017,0.20142164653902792,2421,0.04870002157986164,-136.98645470372006,0.04913515070101684,0.20142164653902792,0.08107996545732105,0.25,8.0,0.4,8.0,0,primal infeasible,primal_infeasible,train,2421,11.600355068538283,voyage_045,358.8561052700525,3.649842296362936,328.08464258411,330953.6162475558
2,soc_regulation,0.0,217.66159565889959,217.66159565889959,False,-311011.6599923964,21571,1.4828268822273003,0.5107185754004904,0.20118334029022603,2683,0.04770001396536827,-115.9193663780829,0.051350880725266904,0.20118334029022603,0.09751192759722416,0.45,15.0,0.25,36.0,0,primal infeasible,primal_infeasible,train,2683,16.189431389841292,voyage_045,357.12556088769236,6.074793245869634,457.87424434750943,310190.58539391565
3,fast_fc_response,0.0,217.50730969684906,217.50730969684906,False,-291648.4975178193,21571,4.294930445699663,0.7435342382705313,0.20143059343453737,2894,0.06389990448951721,-100.77695145743583,0.050123078612135705,0.20143059343453737,0.10031394893303516,0.8,1.0,0.15,12.0,0,primal infeasible,primal_infeasible,train,2894,19.892379610984175,voyage_045,366.84556988942404,13.888264888130912,562.6021114230714,290705.1615716188
4,fc_smoothing,0.0,217.6628737238374,217.6628737238374,False,-284892.702580559,21571,0.8147275822161646,0.39126603010083233,0.20118129210923566,2017,0.06329989992082119,-141.24576231063907,0.06069588402436698,0.20118129210923566,0.09960396215319609,0.1,40.0,0.25,12.0,0,primal infeasible,primal_infeasible,train,2017,4.55431137083348,voyage_045,430.5305621537324,2.6803882589324264,128.80636924373837,284330.6852609024
0,candidate_C,211.5194778678129,226.75551254878127,438.27499041659416,True,-401605.3134137695,122375,0.6111656189858365,0.06099563113252421,0.5255832777548544,,,-3.281759455883714,0.049271127062567165,0.4783461236111844,0.09009987115859985,0.4,20.0,0.25,12.0,0,solved,solved,train,122375,73.69959581862534,voyage_046,174.08356570441217,3.952188812817328,2084.393573290287,399342.8840859517
1,hydrogen_economy,160.54777124523574,197.9072914875885,358.4550627328243,True,-2046794.298540687,122375,0.701081438733695,0.06421235698658592,0.4901289739705826,,,-16.725591816471393,0.04898869348604297,0.4489029308808149,0.08689990732818842,0.25,8.0,0.4,8.0,0,solved,solved,train,122375,72.27979519425298,voyage_046,134.9837544947233,4.380033666653143,2044.2383558304991,2044610.6963967024
2,soc_regulation,173.66500058625462,178.38149268173348,352.046493267988,True,-44831.359844557584,122375,1.0714689210958,0.08894267338934222,0.5424415190777702,,,-0.36634410496063397,0.05164779915233676,0.5121397993521293,0.0950999092310667,0.45,15.0,0.25,36.0,0,solved,solved,train,122375,74.0088627640163,voyage_046,108.17714040599739,8.403507343211182,2093.1403516986443,42621.63884516248
3,fast_fc_response,33.42401580144925,41.606445073812075,75.03046087526135,True,-111227.39843564613,122375,4.53950424368594,0.19886611113007965,0.536887132576345,,,-0.9089062180645241,0.04898966353032757,0.5253050372502389,0.08810008876025677,0.8,1.0,0.15,12.0,0,solved,solved,train,122375,73.52045613695647,voyage_046,7.916288816261361,42.01088088403487,2079.3270923001883,109098.14417364479
4,fc_smoothing,417.8714604545503,433.14965651332506,851.0211169678754,True,-964849.260442408,122375,0.49186993268244805,0.06428262905256889,0.5255157114442793,,,-7.884365764595776,0.054716506316512065,0.39404591083667434,0.0970999849960208,0.1,40.0,0.25,12.0,0,solved,solved,train,122375,74.60161484198314,voyage_046,529.6984570343772,4.389625665748284,2109.9047397273866,962205.2676187883
0,candidate_C,288.42894814209296,265.8161454892014,554.2450936312944,True,-236302.9038577845,25170,0.4641346260129069,0.18636682209103722,0.5862384657898853,,,-9.388275878338677,0.048965137693505585,0.44615506387440257,0.09069994790479541,0.4,20.0,0.25,12.0,0,solved,solved,validation,25170,86.0409652961804,voyage_047,312.38141183202754,7.588709636386992,2433.4358026116065,233549.49793370898
1,hydrogen_economy,192.29387807415642,210.59951153542343,402.89338960957986,True,-530274.6514353029,25170,0.5038490908511903,0.1838692325851558,0.520664048940275,,,-21.067725523849937,0.049397584177068195,0.43156479410145565,0.0876999250613153,0.25,8.0,0.4,8.0,0,solved,solved,validation,25170,83.21241201457036,voyage_047,216.5305516951098,7.386672824513034,2353.4378295371907,527697.2963812135
2,soc_regulation,189.6251496675269,182.5749218958864,372.2000715634133,True,-30112.339046256024,25170,0.8389436722253549,0.24949353692160314,0.5612984419417351,,,-1.1963583252386183,0.0519866978525405,0.5042145562693582,0.10680011473596096,0.45,15.0,0.25,36.0,0,solved,solved,validation,25170,84.67862629719424,voyage_047,165.97622114875597,13.600326548484677,2394.9057316853628,27537.85676687728
3,fast_fc_response,32.9805109893247,41.56076457586759,74.5412755651923,True,-36613.249107780524,25170,11.052888417240581,0.7236104288069398,0.5362495936113127,,,-1.4546384230345857,0.049458411446356994,0.5198155895657979,0.13193108141422286,0.8,1.0,0.15,12.0,0,solved,solved,validation,25170,83.28669089723252,voyage_047,20.10487576522826,114.40377921796244,2355.5386066707674,34123.201846126496
4,fc_smoothing,429.573215443093,395.43243892465665,825.0056543677497,True,-885777.9518411254,25170,0.4495139244885422,0.16406531424230267,0.6047127828821071,,,-35.19181374021158,0.0569591618113051,0.37307596653768715,0.10419993428513408,0.1,40.0,0.25,12.0,0,solved,solved,validation,25170,87.35796958106953,voyage_047,701.3500576273751,5.88117748335939,2470.683703864453,882600.0369022475
0,candidate_C,27.88721926037277,245.96754552789588,273.8547647882687,False,-1098995.6502460826,28771,0.4622412516474128,0.13391643160804967,0.20051229764820155,11649,0.06229989230632782,-94.34248864675789,0.04931289397409693,0.20051229764820155,0.08960809558630008,0.4,20.0,0.25,12.0,0,primal infeasible,primal_infeasible,validation,11649,53.34425670730437,voyage_048,184.8362838575786,1.8134429732276485,1508.6979055665067,1097300.3026136872
1,hydrogen_economy,27.26358899617695,245.30053958379503,272.56412857997196,False,-1181257.718379857,28771,0.5402561870549789,0.14324533830392575,0.2005818099557416,11471,0.04730001091957092,-102.97774547814986,0.050813696626387066,0.2005818099557416,0.10775984264910207,0.25,8.0,0.4,8.0,0,primal infeasible,primal_infeasible,validation,11471,51.19799665549256,voyage_048,191.29692854488022,2.043194898397067,1447.9967496250702,1179616.3815067853
2,soc_regulation,353.87668006659464,346.82800391298827,700.704683979583,True,-742161.5448077094,28771,1.0438303153857476,0.22733417627300456,0.5612959553743717,,,-25.795472691519564,0.05146271663043558,0.2584280400427849,0.09025998879224048,0.45,15.0,0.25,36.0,0,solved,solved,validation,28771,110.90751638735685,voyage_048,608.3820821932909,12.907196994846792,3136.71888996961,738403.536638561
3,fast_fc_response,216.5155574552749,224.69958433214117,441.21514178741603,True,-870829.3800538554,28771,9.68923099415997,0.5230054259562313,0.5368845723127269,,,-30.267609052652162,0.04894786368611261,0.2438689948726911,0.08882994297891848,0.8,1.0,0.15,12.0,0,solved,solved,validation,28771,109.39091548896381,voyage_048,381.259918911148,68.31481033942998,3093.8259387838634,867285.9793858262
4,fc_smoothing,21.947907007627773,240.07555863768576,262.02346564531354,False,-1560100.5506612812,28771,0.45266697268772305,0.13798565321113293,0.2004364557210582,10513,0.063000014051795,-148.3972748655266,0.05180968353849921,0.2004364557210582,0.09703993797302206,0.1,40.0,0.25,12.0,0,primal infeasible,primal_infeasible,validation,10513,39.57721240483357,voyage_048,205.5139335969738,1.7375689730336734,1119.33432292311,1558773.9648357865
0,candidate_C,341.53809147644967,298.42829326173614,639.966384738186,True,-271078.66001676075,17970,0.5533559256295746,0.24148395209613238,0.619086215087686,,,-15.085067335379007,0.04875501423439817,0.4385406520466181,0.08678596233949144,0.4,20.0,0.25,12.0,0,solved,solved,validation,17970,78.91238176684273,voyage_049,549.1368702165041,9.09645442001574,2231.823113554459,268288.60357859806
1,hydrogen_economy,294.7546886460269,299.1901626502851,593.944851296312,True,-466911.5317525032,17970,0.6783947829618455,0.29499666291437765,0.5428918685829225,,,-25.9828342655817,0.049252114758832496,0.42464519460783046,0.089599983766675,0.25,8.0,0.4,8.0,0,solved,solved,validation,17970,76.17558670756836,voyage_049,495.4137868705938,13.57468636646894,2154.4202734249347,464248.1230058416
2,soc_regulation,306.4590497588774,282.0922530576484,588.5513028165258,True,-79928.48317874504,17970,1.2301867422240775,0.47160242641026123,0.5890493536878627,,,-4.447884428422094,0.052505364534266304,0.4833730989452118,0.09300000965595245,0.45,15.0,0.25,36.0,0,solved,solved,validation,17970,78.38978702653226,voyage_049,531.8743271920116,34.693463622143604,2217.0429359180584,77144.8724520142
3,fast_fc_response,38.302781242246944,46.78225989235249,85.08504113459942,True,-27967.751810768543,17970,8.767821354774128,1.020269027530133,0.5364110919068821,,,-1.556357919352729,0.04901365119431108,0.5278163824352755,0.08623115485534084,0.8,1.0,0.15,12.0,0,solved,solved,validation,17970,75.95835449302615,voyage_049,24.357489656411115,162.37718339422702,2148.276448145609,25632.740689572398
4,fc_smoothing,527.8904396494786,413.56766124394704,941.4581008934257,True,-1035766.5151955525,17970,0.5435125366727149,0.20969683166726705,0.733209580778099,,,-57.63864859185045,0.05599551961918423,0.3701808603790831,0.098800053820014,0.1,40.0,0.25,12.0,0,solved,solved,validation,17970,83.11017348881019,voyage_049,1094.089226030615,6.859292699365293,2350.546289581425,1032315.0203871812
0,candidate_C,287.4878713031055,276.26540068123103,563.7532719843366,True,-947665.1771589381,25170,0.5324301168553802,0.16185936959530994,0.5679847285606929,,,-37.65058312113381,0.05152851533156553,0.3255388104167469,0.0980000477284193,0.4,20.0,0.25,12.0,0,solved,solved,validation,25170,94.22427460725079,voyage_050,531.7999196322506,5.7240896318070025,2664.8785554081237,944462.7745943929
1,hydrogen_economy,220.49171547520336,243.70276198184195,464.19447745704525,True,-1317196.025314344,25170,0.6371046896016423,0.16309625728557203,0.5128028100855153,,,-52.33198352460644,0.049583341320995115,0.30493354275840456,0.0860999128781259,0.25,8.0,0.4,8.0,0,solved,solved,validation,25170,92.08385232079796,voyage_050,435.91270172123933,5.811907939825839,2604.3425048578533,1314149.9581998314
2,soc_regulation,231.6304563758116,225.00708858121544,456.6375449570271,True,-479724.3175991089,25170,1.1980418300661597,0.23863812861776298,0.5606143714656938,,,-19.05936899479972,0.052316730266994176,0.3689645184731572,0.09205508278682893,0.45,15.0,0.25,36.0,0,solved,solved,validation,25170,93.81130298869792,voyage_050,414.99993737233916,12.442578970033216,2653.198771033459,476643.6763117251
3,fast_fc_response,108.76747554515578,117.28816730950557,226.05564285466133,True,-462681.60818553966,25170,2.5740512289847857,0.2619802963843479,0.5363450452494384,,,-18.382264925925295,0.04931545850033082,0.37297547527824165,0.09280000813305378,0.8,1.0,0.15,12.0,0,solved,solved,validation,25170,92.2500579676472,voyage_050,202.73753315514065,14.995743204936513,2609.0431816836826,459854.83172749646
4,fc_smoothing,457.1636149518187,444.15331226595316,901.316927217772,True,-2805511.627975499,25170,0.4952938558601119,0.16368084266493954,0.5708498440478654,,,-111.46251998313464,0.05698601584282123,0.2172635908370018,0.10999990627169609,0.1,40.0,0.25,12.0,0,solved,solved,validation,25170,95.30127050662475,voyage_050,1027.2325187419103,5.8536458115542445,2695.3384691455003,2801783.2033423125
0,candidate_C,295.836579764627,296.77525448534635,592.6118342499734,True,-930409.8372773537,21570,0.6470600939053952,0.22093160856654992,0.5484957135885905,,,-43.13443844586712,0.050072896989009755,0.38356926618697135,0.08943101856857551,0.4,20.0,0.25,12.0,0,solved,solved,validation,21570,106.76402874401563,voyage_051,492.09041667534717,9.139309297467289,3019.5315578160535,926889.0759935512
