action_id,action_name,current_load_kw,current_soc,decision_index,delta_p_fc_kw,dual_residual,future_load_kw,h2_kg,load_delta_regime,load_regime,p_batt_first_kw,p_batt_horizon_kw,p_fc_first_kw,p_fc_horizon_kw,previous_batt_kw,previous_fc_kw,previous_fc_regime,previous_load_kw,primal_residual,q_batt,q_fc_var,q_h2,q_soc,reward,soc_horizon,soc_next,soc_predicted,soc_regime,solution_validation_error,solve_ms,solver_iterations,solver_status,solver_status_class,source_split,source_voyage_id,state_id,weighted_batt,weighted_fc_var,weighted_h2,weighted_soc
0,candidate_C,0.0668995116918154,0.75,5007,-3.708487622494482e-17,1.0709477219681546e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",-4.998520780315851e-22,rapidly_falling,low,3.708487622494482e-17,"[6.129204376039273e-13,5.126456093727422e-13,4.1134840788864555e-13,3.09231399947665e-13,2.0649742950968738e-13,1.0335801054502192e-13]",-3.708487622494482e-17,"[-3.708487622494482e-17,-3.098127896399764e-17,-2.4859505745681924e-17,-1.868815028503378e-17,-1.2473210857412333e-17,-1.2472872585657524e-17]",0.0668995116918154,0.0,low,0.4467879472038731,2.438049762076844e-13,0.4,20.0,0.25,12.0,-191.99999999999991,"[0.7499999999999878,0.7499999999999757,0.7499999999999754,0.7499999999999751,0.749999999999975,0.7499999999999749,0.7499999999999749]",0.75,0.7499999999999757,high,,0.08400017395615578,50,solved,solved,train,voyage_037,probe_007,1.4128123403799697e-39,1.1938264276210746e-35,0.0,191.99999999999991
1,hydrogen_economy,0.0668995116918154,0.75,5007,-5.594915536366323e-17,8.073595925798365e-14,"[0.0,0.0,0.0,0.0,0.0,0.0]",-7.541160823351429e-22,rapidly_falling,low,5.594915536366323e-17,"[5.869534802645121e-13,4.909992582775713e-13,3.9402643533541e-13,2.9623694076167025e-13,1.9783341631046477e-13,9.902874069747014e-14]",-5.594915536366323e-17,"[-5.594915536366323e-17,-4.674554608460721e-17,-3.751336238258785e-17,-2.8203265087963025e-17,-1.8824846421560606e-17,-1.8828249334073366e-17]",0.0668995116918154,0.0,low,0.4467879472038731,2.1227464230832993e-13,0.25,8.0,0.4,8.0,-191.99999999999991,"[0.7499999999999893,0.7499999999999788,0.7499999999999786,0.7499999999999784,0.7499999999999782,0.7499999999999782,0.7499999999999781]",0.75,0.7499999999999788,high,,0.07379986345767975,50,solved,solved,train,voyage_037,probe_007,3.215717441144114e-39,2.717281237766777e-35,0.0,191.99999999999991
2,soc_regulation,0.0668995116918154,0.75,5007,-3.152514877861106e-15,2.641920887162412e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",-4.2491475586061696e-20,rapidly_falling,low,3.152514877861106e-15,"[3.484336151699191e-11,2.9074596170319125e-11,2.3284869799087177e-11,1.7478354904694228e-11,1.1659241891524147e-11,5.832249245186522e-12]",-3.152514877861106e-15,"[-3.152514877861106e-15,-2.6294621824157965e-15,-2.1058486122107057e-15,-1.580716151446234e-15,-1.0542531135127778e-15,-1.0533872483568787e-15]",0.0668995116918154,0.0,low,0.4467879472038731,1.4589662811204107e-11,0.45,15.0,0.25,36.0,-191.99999999999991,"[0.7499999999992706,0.7499999999985411,0.7499999999985357,0.7499999999985315,0.7499999999985283,0.7499999999985262,0.7499999999985252]",0.75,0.7499999999985411,high,,0.09700004011392593,125,solved,solved,train,voyage_037,probe_007,1.0209514767356617e-35,8.627039978416342e-32,0.0,191.99999999999991
3,fast_fc_response,0.0668995116918154,0.75,5007,-4.522320682461078e-16,3.878296930725522e-14,"[0.0,0.0,0.0,0.0,0.0,0.0]",-6.095453513022341e-21,rapidly_falling,low,4.522320682461078e-16,"[1.8907362688449189e-13,1.5824230036096223e-13,1.2704073832656336e-13,9.554155046757419e-14,6.381891521105548e-14,3.202315538375572e-14]",-4.522320682461078e-16,"[-4.522320682461078e-16,-3.7797081625016966e-16,-3.03444450758993e-16,-2.282068525992185e-16,-1.5234542083981527e-16,-1.5239596506992242e-16]",0.0668995116918154,0.0,low,0.4467879472038731,1.270095140171179e-13,0.8,1.0,0.15,12.0,-191.99999999999991,"[0.7499999999999937,0.7499999999999873,0.7499999999999871,0.749999999999987,0.7499999999999869,0.7499999999999869,0.7499999999999868]",0.75,0.7499999999999873,high,,0.07859990000724792,50,solved,solved,train,voyage_037,probe_007,2.100939385582597e-37,1.775293780817294e-33,0.0,191.99999999999991
4,fc_smoothing,0.0668995116918154,0.75,5007,-5.189504379434819e-16,1.035663086343571e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",-6.99472348857318e-21,rapidly_falling,low,5.189504379434819e-16,"[5.695021790358314e-11,4.752419791296076e-11,3.806238723037673e-11,2.8571904651877846e-11,1.9059900377694206e-11,9.533626962381044e-12]",-5.189504379434819e-16,"[-5.189504379434819e-16,-4.3286475029354903e-16,-3.4668379677741406e-16,-2.602416013254968e-16,-1.7357040783754594e-16,-1.7319827749051828e-16]",0.0668995116918154,0.0,low,0.4467879472038731,1.829381091056348e-11,0.1,40.0,0.25,12.0,-191.99999999999991,"[0.7499999999990853,0.7499999999981706,0.7499999999981637,0.7499999999981581,0.7499999999981539,0.7499999999981511,0.7499999999981497]",0.75,0.7499999999981706,high,,0.1042000949382782,150,solved,solved,train,voyage_037,probe_007,2.7665758243110175e-37,2.3377565715428097e-33,0.0,191.99999999999991
0,candidate_C,0.0668995116918154,0.75,5007,-1.3872818516870211,9.707804319489956e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004074976779001881,rapidly_falling,low,-278.612718148313,"[-278.61271814831247,-277.58012672113995,-276.8528283649437,-276.38143553534434,-276.1165640694881,-276.00882673081964]",278.612718148313,"[278.612718148313,277.5801267211403,276.852828364944,276.3814355353445,276.1165640694882,276.0088267308198]",-279.9331004883082,280.0,medium,0.4467879472038731,2.4424906541753444e-13,0.4,20.0,0.25,12.0,-192.44990324494867,"[0.7499999999999878,0.7501240263168152,0.7502475929686673,0.7503708358587867,0.7504938689052322,0.7506167840423713,0.7507396512195128]",0.7501240263168395,0.7501240263168152,high,,0.08320016786456108,50,solved,solved,train,voyage_037,probe_008,0.07974302136134871,0.016706171319619535,0.1152496878050995,192.2382043644626
1,hydrogen_economy,0.0668995116918154,0.75,5007,-2.646888946455988,2.1568462798581772e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004055115137781571,rapidly_falling,low,-277.353111053544,"[-277.3531110535434,-275.3535848107198,-273.9188422891165,-272.9663889652772,-272.4137953551477,-272.17867752196076]",277.353111053544,"[277.353111053544,275.35358481072035,273.91884228911704,272.96638896527753,272.41379535514795,272.1786775219609]",-279.9331004883082,280.0,medium,0.4467879472038731,2.1271873151818e-13,0.25,8.0,0.4,8.0,-192.49165483690587,"[0.7499999999999893,0.7501234655942868,0.7502460410861004,0.7503679778926748,0.7504894907082753,0.7506107575331307,0.7507319196937083]",0.750123465594308,0.7501234655942868,high,,0.07200008258223534,50,solved,solved,train,voyage_037,probe_008,0.07902361543708859,0.060816155337420914,0.11468795504585212,192.2371271110855
2,soc_regulation,0.0668995116918154,0.75,5007,-4.63840707796345,2.8123673960116e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004023739295785636,rapidly_falling,low,-275.36159292203655,"[-275.3615929220017,-271.9903052226127,-269.68843436679595,-268.25836757287664,-267.50254420699883,-267.2234178056959]",275.36159292203655,"[275.36159292203655,271.9903052226417,269.68843436681925,268.2583675728941,267.5025442070105,267.2234178057016]",-279.9331004883082,280.0,medium,0.4467879472038731,1.461852860984436e-11,0.45,15.0,0.25,36.0,-192.61387791900873,"[0.7499999999992691,0.7501225790552164,0.7502436573605986,0.7503637109727591,0.7504831279811128,0.7506022085296359,0.7507211648231736]",0.7501225790566782,0.7501225790552164,high,,0.09749992750585079,125,solved,solved,train,voyage_037,probe_008,0.0778928407057049,0.18676059219532493,0.11380057428498815,192.23542391182272
3,fast_fc_response,0.0668995116918154,0.75,5007,-28.664984774034735,1.0342125148601393e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.003647781248310296,rapidly_falling,low,-251.33501522596526,"[-251.33501522596504,-230.08180390274396,-215.15117099024982,-205.4843645627606,-200.04792621954005,-197.8286537646799]",251.33501522596526,"[251.33501522596526,230.08180390274416,215.15117099025,205.4843645627607,200.04792621954013,197.82865376467996]",-279.9331004883082,280.0,medium,0.4467879472038731,1.270095140171179e-13,0.8,1.0,0.15,12.0,-199.5155874265144,"[0.7499999999999937,0.7501118834647424,0.7502143059201833,0.7503100819044204,0.7504015546450554,0.7504906073187642,0.7505786720684813]",0.7501118834647551,0.7501118834647424,high,,0.0654999166727066,50,solved,solved,train,voyage_037,probe_008,0.06489284381023606,7.132650625830237,0.10316761857770174,192.21487633829622
4,fc_smoothing,0.0668995116918154,0.75,5007,-0.620133464786079,2.588827326051505e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004087079673038781,rapidly_falling,low,-279.3798665352139,"[-279.379866535157,-278.9247320099271,-278.6099559467242,-278.4108856040805,-278.30285546375353,-278.26118671128705]",279.3798665352139,"[279.3798665352139,278.9247320099746,278.6099559467622,278.41088560410896,278.30285546377246,278.2611867112966]",-279.9331004883082,280.0,medium,0.4467879472038731,1.8333778939449985e-11,0.1,40.0,0.25,12.0,-192.43797344576421,"[0.7499999999990833,0.7501243678162467,0.7502485330281388,0.7503725581153602,0.7504964945850873,0.7506203829644754,0.7507442527947408]",0.7501243678180801,0.7501243678162467,high,,0.0925001222640276,125,solved,solved,train,voyage_037,probe_008,0.0801827640380855,0.0033382423103089157,0.11559198540210139,192.23886045401372
0,candidate_C,0.0668995116918154,0.75,5007,-1.6109801445147696,2.0806681058039923e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.008810319607916683,rapidly_falling,low,-558.3890198554852,"[-558.3890198554849,-557.1702368254738,-556.2941983666749,-555.7114360429281,-555.3724591032128,-555.2277480245801]",558.3890198554852,"[558.3890198554852,557.170236825474,556.294198366675,555.7114360429281,555.3724591032127,555.2277480245803]",-559.9331004883081,560.0,high,0.4467879472038731,2.4513724383723456e-13,0.4,20.0,0.25,12.0,-193.06956208102739,"[0.7499999999999878,0.7502485706106662,0.7504965986719309,0.7507442367588104,0.7509916154251399,0.7512388431936152,0.751486006542985]",0.7502485706106906,0.7502485706106662,high,,0.08299993351101875,50,solved,solved,train,voyage_037,probe_009,0.3203056146194624,0.02252827279531968,0.24917604181397357,192.47755215179865
1,hydrogen_economy,0.0668995116918154,0.75,5007,-3.0508828938262695,2.8074370416981256e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.008784298145551,rapidly_falling,low,-556.9491171061737,"[-556.9491171061729,-554.6133736364715,-552.9100593314681,-551.7565135288048,-551.0701057530507,-550.7682162123589]",556.9491171061737,"[556.9491171061737,554.6133736364721,552.9100593314686,551.7565135288053,551.070105753051,550.768216212359]",-559.9331004883081,560.0,high,0.4467879472038731,2.1316282072803006e-13,0.25,8.0,0.4,8.0,-193.12421347612184,"[0.7499999999999893,0.7502479296283201,0.7504948194848176,0.7507409510995483,0.7509865692056419,0.7512318817527184,0.7514770599116448]",0.7502479296283414,0.7502479296283201,high,,0.07239985279738903,50,solved,solved,train,voyage_037,probe_009,0.31865581755973293,0.08079762527640409,0.24844009518739874,192.4763199380983
2,soc_regulation,0.0668995116918154,0.75,5007,-4.9768253542777074,2.641920887162412e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.00874951982416905,rapidly_falling,low,-555.0231746457223,"[-555.0231746456873,-551.3706865017483,-548.8446555073634,-547.2471800463159,-546.3802993832608,-546.0459556814901]",555.0231746457223,"[555.0231746457223,551.3706865017775,548.8446555073867,547.2471800463335,546.3802993832726,546.0459556814959]",-559.9331004883081,560.0,high,0.4467879472038731,1.4650503032953566e-11,0.45,15.0,0.25,36.0,-193.25359093396492,"[0.7499999999992675,0.7502470722806956,0.7504925186332998,0.7507368405062955,0.7509804512523957,0.7512236761007657,0.7514667521137994]",0.7502470722821607,0.7502470722806956,high,,0.09390013292431831,125,solved,solved,train,voyage_037,probe_009,0.31645579018102393,0.2150068629078249,0.24745648450713448,192.47467179636894
3,fast_fc_response,0.0668995116918154,0.75,5007,-36.373729866827716,6.46382821787587e-14,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.0081868686953001,rapidly_falling,low,-523.6262701331723,"[-523.626270133172,-496.0092503234488,-476.0279996350881,-462.59786517688383,-454.66521680304925,-451.20231930519213]",523.6262701331723,"[523.6262701331723,496.00925032344895,476.0279996350883,462.59786517688394,454.6652168030493,451.2023193051923]",-559.9331004883081,560.0,high,0.4467879472038731,1.270095140171179e-13,0.8,1.0,0.15,12.0,-204.44580716379573,"[0.7499999999999937,0.750233095739897,0.750453897578538,0.7506658046296575,0.750871733166506,0.7510741304318207,0.7512749861651297]",0.7502330957399097,0.750233095739897,high,,0.06509991362690926,50,solved,solved,train,voyage_037,probe_009,0.2816655066296617,11.484793614799953,0.23154342034454156,192.44780462202158
4,fc_smoothing,0.0668995116918154,0.75,5007,-0.6576394721365659,3.067758350281024e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.008827557471688577,rapidly_falling,low,-559.3423605278634,"[-559.3423605278065,-558.8560616874589,-558.5164469925602,-558.2988324918217,-558.1785062568599,-558.1307278627747]",559.3423605278634,"[559.3423605278634,558.8560616875063,558.5164469925982,558.2988324918501,558.1785062568789,558.1307278627844]",-559.9331004883081,560.0,high,0.4467879472038731,1.837463514675619e-11,0.1,40.0,0.25,12.0,-193.0531860726203,"[0.7499999999990813,0.7502489949948363,0.7504977735123184,0.7507464008480467,0.7509949313112244,0.7512434082103744,0.7514918638406538]",0.7502489949966737,0.7502489949948363,high,,0.09019998833537102,125,solved,solved,train,voyage_037,probe_009,0.3214002673825632,0.00375425065375053,0.24966356813028898,192.4783679864537
0,candidate_C,0.0,0.25,1,1.4166777834065627,1.1899419132979494e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",1.9103092973314414e-05,near_steady,low,-1.4166777834065627,"[-1.4166777834074822,-2.4124286675601954,-3.0612298516938607,-3.437012556434073,-3.6136716939174702,-3.665075563044371]",1.4166777834065627,"[1.4166777834065627,2.4124286675594258,3.061229851693243,3.4370125564336083,3.6136716939171594,3.6650755630442178]",0.0,0.0,low,0.0,3.659295089164516e-13,0.4,20.0,0.25,12.0,-432.0161477555148,"[0.25000000000001826,0.2500006306436367,0.25000170455241005,0.2500030672793742,0.25000459728852525,0.2500062059386741,0.2500078374715993]",0.2500006306436002,0.2500006306436367,low,,0.0825000461190939,50,solved,solved,train,voyage_002,probe_010,2.0617356406123974e-06,0.017421666163174757,0.0005402792753644939,431.99818374834064
1,hydrogen_economy,0.0,0.25,1,2.0516928264014513,1.1303034296117711e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",2.767127442751185e-05,near_steady,low,-2.0516928264014513,"[-2.0516928264023306,-3.4532573148215824,-4.328104399481662,-4.799518719483595,-4.990687872335527,-5.024731718007749]",2.0516928264014513,"[2.0516928264014513,3.453257314820848,4.328104399481074,4.799518719483154,4.990687872335233,5.024731718007601]",0.0,0.0,low,0.0,3.1885605267234496e-13,0.25,8.0,0.4,8.0,-432.0346968677369,"[0.2500000000000159,0.2500009133248299,0.250002450565444,0.2500043772500951,0.25000651378798683,0.25000873542610674,0.2500109722190724]",0.25000091332479807,0.2500009133248299,low,,0.07049995474517345,50,solved,solved,train,voyage_002,probe_010,4.324296776285313e-06,0.0365403077596109,0.0007826070949344425,431.9973696285856
2,soc_regulation,0.0,0.25,1,6.0121707885134805,4.005492957955915e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",8.118447734368101e-05,near_steady,low,-6.0121707885134805,"[-6.012170788565696,-10.282586679119307,-13.107464110481597,-14.78273254972456,-15.604091080020563,-15.867065447295516]",6.0121707885134805,"[6.0121707885134805,10.282586679075765,13.107464110446754,14.782732549698435,15.604091080003169,15.867065447286857]",0.0,0.0,low,0.0,2.1879387190892885e-11,0.45,15.0,0.25,36.0,-432.30839441504077,"[0.25000000000109396,0.25000267636026685,0.2500072537225785,0.25001308859799015,0.2500196692303622,0.25002661549598143,0.2500336788263993]",0.25000267635807893,0.25000267636026685,low,,0.09649991989135742,125,solved,solved,train,voyage_002,probe_010,3.713243506559707e-05,0.31376907630429524,0.002296083186704974,431.9922921231147
3,fast_fc_response,0.0,0.25,1,27.75444888733555,1.0342125148601393e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.00037726323224904624,near_steady,low,-27.75444888733555,"[-27.754448887335826,-47.04899859650356,-59.45495309376883,-66.50979538517193,-69.72468590078013,-70.59184376407646]",27.75444888733555,"[27.75444888733555,47.048998596503345,59.45495309376865,66.5097953851718,69.72468590078006,70.59184376407644]",0.0,0.0,low,0.0,1.900701818158268e-13,0.8,1.0,0.15,12.0,-438.6625931308074,"[0.2500000000000095,0.2500123550787616,0.25003329925548745,0.2500597660259175,0.2500893733066269,0.2501204117173734,0.2501518361492485]",0.2500123550787426,0.2500123550787616,low,,0.09409990161657333,50,solved,solved,train,voyage_002,probe_010,0.0007913270802922845,6.686713828469804,0.010669869325659108,431.96441810593166
4,fc_smoothing,0.0,0.25,1,0.7093158963829298,1.5189725266372374e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",9.562654605743677e-06,near_steady,low,-0.7093158963829298,"[-0.7093158964683477,-1.208088786493934,-1.5332524326251316,-1.7217367982541905,-1.810468823952829,-1.8363732111317825]",0.7093158963829298,"[0.7093158963829298,1.2080887864226577,1.5332524325680492,1.7217367982113447,1.8104688239242512,1.836373211117495]",0.0,0.0,low,0.0,2.744027227663537e-11,0.1,40.0,0.25,12.0,-432.00372903137264,"[0.250000000001372,0.2500003157594643,0.25000085354828633,0.25000153608588044,0.2500023025285497,0.2500031084708722,0.250003925944704]",0.25000031575672027,0.2500003157594643,low,,0.10920013301074505,150,solved,solved,train,voyage_002,probe_010,5.168567563090886e-07,0.004367439590811799,0.00027045380076249183,431.9990906211243
0,candidate_C,0.0,0.25,1,1.1929794905787503,1.4791901737193263e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004115703462198767,near_steady,low,-281.19297949057875,"[-281.19297949057983,-282.00253877189425,-282.5025998534252,-282.76701306401804,-282.86956672764256,-282.8839968568051]",281.19297949057875,"[281.19297949057875,282.0025387718934,282.50259985342444,282.7670130640174,282.869566727642,282.883996856805]",-280.0,280.0,medium,0.0,3.6504133049675147e-13,0.4,20.0,0.25,12.0,-431.849553966824,"[0.25000000000001826,0.25012517493748776,0.25025071025567364,0.2503764681793979,0.25050234380843295,0.25062826508991803,0.2507541927950716]",0.2501251749374513,0.25012517493748776,low,,0.08180015720427036,50,solved,solved,train,voyage_002,probe_011,0.08122687758340427,0.012354167230395268,0.11640153179792045,431.63957139021227
1,hydrogen_economy,0.0,0.25,1,1.647698879031168,2.684174733838509e-13,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004122886407763354,near_steady,low,-281.64769887903117,"[-281.64769887903196,-282.7130461405734,-283.3193214418333,-283.5896432830113,-283.6469982702387,-283.61427040840596]",281.64769887903117,"[281.64769887903117,282.7130461405727,283.31932144183276,283.58964328301096,283.6469982702385,283.6142704084058]",-280.0,280.0,medium,0.0,3.1796787425264483e-13,0.25,8.0,0.4,8.0,-431.8606500782322,"[0.2500000000000159,0.25012537735886325,0.25025122896416124,0.2503773504569686,0.2505035922853533,0.25062985964569456,0.25075611243700885]",0.2501253773588315,0.25012537735886325,low,,0.0721001997590065,50,solved,solved,train,voyage_002,probe_011,0.08148979524557591,0.023566940937157704,0.11660468196999148,431.63898866007946
2,soc_regulation,0.0,0.25,1,5.673752512199144,4.175939466805103e-12,"[0.0,0.0,0.0,0.0,0.0,0.0]",0.004186557994954659,near_steady,low,-285.67375251219914,"[-285.6737525122512,-289.66296795825485,-292.26368525104886,-293.7715450231637,-294.48184625628255,-294.6896033230897]",285.67375251219914,"[285.67375251219914,289.66296795821137,292.26368525101407,293.77154502313766,294.48184625626527,294.6896033230811]",-280.0,280.0,medium,0.0,2.184741276778368e-11,0.45,15.0,0.25,36.0,-432.11551069041957,"[0.2500000000010923,0.25012716958574605,0.2502561149952794,0.25038621813152645,0.2505169925016448,0.250648083067111,0.250779266117025]",0.25012716958356135,0.25012716958574605,low,,0.09579979814589024,125,solved,solved,train,voyage_002,probe_011,0.08383618186472841,0.2794398226535251,0.11840546046366689,431.6338292254377
