parent,sample_id,timestamp,soc,fc_power_kw,previous_fc_power_kw,battery_power_kw,load_power_kw,recent_load_mean_kw,recent_load_population_std_kw,recent_load_trend_kw_per_s,base_load_kw,recent_delta_soc,delta_load_kw,delta_fc_kw,measured_power_balance_residual_kw,history_sample_count,speed_kn
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:44:40+08:00,0.6238333333333334,395.0,396.0,333.243204,728.243204,575.7426775,68.29853455437582,0.874810557142857,597.9553399042883,-0.0038333333333333552,130.2878640957117,-1.0,0.0,6,9.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:45:10+08:00,0.6224999999999999,395.0,395.0,312.586132,707.5861319999999,603.0369161666666,81.52910522657628,1.2898233476190468,629.032236860417,-0.004583333333333384,78.55389513958289,0.0,-1.1368683772161603e-13,6,9.4
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:45:40+08:00,0.6210833333333333,396.0,395.0,305.45616,701.45616,628.6252695,84.26399579226712,1.3910805723809518,649.5621514358992,-0.005166666666666653,51.89400856410077,1.0,-5.684341886080802e-14,6,9.9
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:46:10+08:00,0.6208333333333333,369.0,396.0,-262.3967,106.6033,556.3835278333333,214.457195830619,-1.6852151266666673,495.6503174070042,-0.004833333333333356,-389.0470174070042,-27.0,0.0,6,7.5
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:46:40+08:00,0.6218333333333333,343.0,369.0,-104.491588,238.508412,504.22103999999996,245.16877168421203,-3.2315740800000006,422.7586384847221,-0.003083333333333327,-184.2502264847221,-26.0,-1.4210854715202004e-14,6,7.5
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:47:10+08:00,0.6228333333333333,327.0,343.0,-240.8434,86.1566,428.0923013333333,288.43035493767746,-4.964303847619048,327.34249977726694,-0.0010000000000000009,-241.18589977726694,-16.0,0.0,6,3.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:47:40+08:00,0.6234166666666666,328.0,327.0,-234.345,93.655,322.3276006666666,275.0130695699442,-4.555856407619047,261.09941048011717,0.0009166666666666767,-167.44441048011717,1.0,0.0,6,3.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:48:10+08:00,0.6244166666666666,327.0,328.0,-231.4819,95.5181,220.31626199999997,221.50006205185414,-3.06751144,214.16229340484387,0.0033333333333332993,-118.64419340484386,-1.0,0.0,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:48:40+08:00,0.6253333333333334,327.0,327.0,-197.6798,129.3202,124.96026866666666,52.60189159841537,-0.29322670095238096,190.11221637919664,0.0045000000000000595,-60.79201637919664,0.0,0.0,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:49:10+08:00,0.6264166666666667,327.0,327.0,-236.1692,90.83079999999998,122.33151866666667,53.83328334133951,-0.5781277714285715,161.96904339380785,0.004583333333333384,-71.13824339380787,0.0,-2.842170943040401e-14,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:49:40+08:00,0.6273333333333333,326.0,327.0,-232.6881,93.3119,98.1321,14.25675811676694,0.0581961904761904,142.50689293621772,0.0044999999999999485,-49.19499293621773,-1.0,-2.842170943040401e-14,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:50:10+08:00,0.6284166666666666,325.0,326.0,-235.7719,89.22810000000001,98.64401666666664,13.867390860746742,-0.06404047619047618,127.40402332837763,0.0050000000000000044,-38.17592332837762,-1.0,0.0,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:50:40+08:00,0.6294166666666666,326.0,325.0,-232.2443,93.7557,98.6608,13.8614022749023,-0.12057828571428567,117.86577721309303,0.0050000000000000044,-24.11007721309302,1.0,0.0,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:51:10+08:00,0.6304166666666666,326.0,326.0,-227.9588,98.0412,99.08131666666668,13.797808844331852,-0.14448009523809513,112.24613029206881,0.005083333333333218,-14.20493029206881,0.0,0.0,6,1.7
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:54:40+08:00,0.6355,19.0,19.0,37.04744,56.04744,56.04744,0.0,0.0,56.04744,0.0,0.0,0.0,0.0,1,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:55:10+08:00,0.6354166666666666,17.0,19.0,40.368035,57.368035,56.7077375,0.6602974999999986,0.044019833333333244,56.4217873339128,-8.333333333332416e-05,0.9462476660871957,-2.0,0.0,2,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:55:40+08:00,0.6353333333333333,18.0,17.0,41.11401,59.11401,57.50982833333333,1.2559304394905346,0.05110949999999998,57.18494816471208,-0.0001666666666666483,1.9290618352879179,1.0,0.0,3,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:56:40+08:00,0.6348333333333334,7.0,19.995260583954483,51.874586,58.874586,59.761082593427794,3.977334799712925,0.052291996557129815,59.73900215513252,-0.0006666666666665932,-0.8644161551325169,-12.995260583954483,0.0,5,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:57:10+08:00,0.6345833333333334,0.0,7.0,59.29247,59.29247,59.68298049452316,3.6349910288893543,0.02764965234965614,59.61242427033044,-0.0009166666666665657,-0.31995427033044166,-7.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:57:40+08:00,0.6344166666666666,0.0,0.0,59.90693,59.90693,60.32622882785649,3.25651518406577,0.0044791419360581675,59.69590742354838,-0.0010000000000000009,0.2110225764516258,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:58:10+08:00,0.634,0.0,0.0,58.27955,58.27955,60.47814799452315,3.1339233602182293,-0.024988239906111268,59.29441444093604,-0.0013333333333332975,-1.0148644409360372,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:58:40+08:00,0.6338333333333334,0.0,0.0,48.56908,48.56908,58.720659661189835,5.482719677094368,-0.09079234079589976,56.2541179433061,-0.0010000000000000009,-7.685037943306099,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:59:10+08:00,0.6336666666666667,0.0,0.0,47.72145,47.72145,55.440677666666666,5.187163112164545,-0.0852983142857143,53.835373744108075,-0.0011666666666666492,-6.113923744108078,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 10:59:40+08:00,0.6334166666666666,0.0,0.0,47.14172,47.14172,53.4852,5.709313756129833,-0.10192443809523813,51.937932489792914,-0.0011666666666667602,-4.796212489792914,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 11:00:40+08:00,0.6329166666666667,0.0,0.0,46.55621,46.55621,49.2091538222381,4.105804673129579,-0.060898029714013466,49.40676033426016,-0.001083333333333325,-2.850550334260163,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 11:03:40+08:00,0.6317499999999999,0.0,0.0,47.98513,47.98513,47.75606537358636,0.4883226377137999,0.006810010696856717,48.114011469918246,0.0,-0.12888146991824811,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 11:04:40+08:00,0.6310833333333333,0.0,0.0,47.6728,47.6728,47.98164530853402,0.19170075451607194,-0.0036661343781927143,47.93278244884654,-0.0006666666666665932,-0.2599824488465359,0.0,0.0,6,0.0
4月30日08_00_4月30日15_00,zero_boundary_016,2024-04-30 11:05:10+08:00,0.6310833333333333,0.0,0.0,47.54932,47.54932,47.86577974804019,0.2072645915252092,-0.00397237262739984,47.824082851027846,-0.0006666666666665932,-0.2747628510278446,0.0,0.0,6,0.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 08:50:01+08:00,0.9740833333333333,0.0,0.0,-0.0148659999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148659999999999,1,0.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 08:50:31+08:00,0.9739166666666668,0.0,0.0,2.0698000000000008,2.0698000000000008,1.0349000000000004,1.0349000000000004,0.06899333333333336,0.5867234933743711,-0.0001666666666665373,1.4830765066256295,0.0,0.0,2,0.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 08:58:01+08:00,0.9708333333333333,0.0,0.0,132.75719999999998,132.75719999999998,94.75013768825038,38.00706231174961,2.5338041541166407,78.29069966140474,0.0,54.46650033859524,0.0,0.0,2,0.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 08:58:31+08:00,0.9700833333333333,0.0,0.0,207.53913014793483,207.53913014793483,132.3464685081452,61.562916645905894,2.5132675795239012,114.92858286181612,-0.0007500000000000284,92.6105472861187,0.0,0.0,3,1.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 08:59:01+08:00,0.9691666666666667,0.0,0.0,223.8925,223.8925,155.2329763811089,66.43697206616777,1.9207673467281086,145.81644164772334,-0.0016666666666665941,78.07605835227668,0.0,0.0,4,2.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 08:59:31+08:00,0.9681666666666667,0.0,0.0,180.09271296131556,180.09271296131556,160.20492369715024,60.24929913543035,1.126115250565432,155.53269135540455,-0.002666666666666595,24.560021605911004,0.0,0.0,5,3.3
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:00:01+08:00,0.9675833333333334,0.0,0.0,116.8047,116.8047,152.97155308095853,57.32878820989272,0.436826697003341,144.5545184017784,-0.003249999999999975,-27.749818401778413,0.0,0.0,6,3.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:00:31+08:00,0.9670000000000001,0.0,0.0,133.1380275246669,133.1380275246669,165.70404510565288,40.579737228921125,-0.2991418474849089,141.31830069499733,-0.0038333333333332442,-8.180273170330423,0.0,0.0,6,1.8
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:01:01+08:00,0.9665,0.0,0.0,184.5553,184.5553,174.33706177231954,38.085412319950485,-0.42901960107332293,153.57463622270842,-0.0035833333333332718,30.980663777291568,0.0,0.0,6,1.8
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:01:31+08:00,0.9654166666666667,0.0,0.0,249.5194,249.5194,181.3337734143304,46.47449943004124,0.15033865584830486,180.77197266796463,-0.003750000000000031,68.74742733203536,0.0,0.0,6,3.935935680562319
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:02:01+08:00,0.9640833333333334,0.0,0.0,407.99,407.99,212.0166900809971,97.35880902967159,1.5133788644464339,245.18116908978564,-0.004083333333333328,162.80883091021437,0.0,0.0,6,5.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:02:31+08:00,0.9620833333333333,0.0,0.0,444.3902,444.3902,256.0662712541112,127.93783670324349,2.4070928737390473,301.6506920037696,-0.00550000000000006,142.73950799623037,0.0,0.0,6,8.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:03:01+08:00,0.9601666666666667,0.0,0.0,423.2126,423.2126,307.1342545874445,123.22406205533208,2.274617297501586,336.1096867476107,-0.006833333333333358,87.10291325238933,0.0,0.0,6,9.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:03:31+08:00,0.9583333333333334,0.0,0.0,417.1265,417.1265,354.46566666666666,99.57162281396018,1.6384150476190478,359.07541662175356,-0.008166666666666655,58.05108337824646,0.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:04:01+08:00,0.9563333333333334,0.0,0.0,421.0202,421.0202,393.8764833333334,65.48249995641117,0.8226056190476191,376.6348231827756,-0.009083333333333332,44.38537681722437,0.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:04:31+08:00,0.9543333333333334,0.0,0.0,422.57,422.57,422.71825000000007,10.962148259009266,-0.003139142857142938,389.6560075537155,-0.009750000000000036,32.91399244628451,0.0,0.0,6,9.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:05:01+08:00,0.9526666666666667,0.0,0.0,426.2775,426.2775,425.7661666666667,8.765655548534603,-0.08437866666666684,400.03705402229565,-0.009416666666666629,26.240445977704326,0.0,0.0,6,9.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:05:31+08:00,0.9507500000000001,0.0,0.0,424.6857,424.6857,422.4820833333333,2.9046478199698313,0.034636476190476,407.0241733937262,-0.009416666666666629,17.66152660627381,0.0,0.0,6,9.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:06:01+08:00,0.9486666666666667,0.0,0.0,422.013,422.013,422.28215,2.8887257368085213,0.037272857142856934,411.27303642784335,-0.009666666666666712,10.739963572156626,0.0,0.0,6,9.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:06:31+08:00,0.9465833333333333,0.0,0.0,431.9848,431.9848,424.7585333333334,3.670473673186555,0.04910495238095246,417.14417290334814,-0.009750000000000036,14.840627096651872,0.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:07:01+08:00,0.9449166666666667,0.0,0.0,418.0697,418.0697,424.2667833333333,4.284637456236979,-0.007668857142856986,417.40653085646454,-0.009416666666666629,0.6631691435354696,0.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:07:31+08:00,0.9428333333333333,0.0,0.0,418.0813,418.0813,423.5186666666666,4.86778128605722,-0.048435428571428386,417.59780678124775,-0.00983333333333336,0.48349321875224405,0.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:08:01+08:00,0.9410833333333333,0.0,0.0,416.2414,416.2414,421.8459833333333,5.3343540606827204,-0.06469685714285707,417.21330792863864,-0.009666666666666823,-0.9719079286386432,0.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:08:31+08:00,0.9390833333333334,0.0,0.0,412.629,412.629,419.83653333333336,6.101822878907214,-0.08965580952380935,415.91380016818124,-0.009583333333333277,-3.2848001681812207,0.0,0.0,6,9.228911531302048
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:09:01+08:00,0.9374166666666667,0.0,0.0,404.601,404.601,416.9345333333333,8.16749961201237,-0.14769619047619048,412.7069755307663,-0.009166666666666656,-8.105975530766273,0.0,0.0,6,8.9
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:09:31+08:00,0.9355833333333333,0.0,0.0,417.3223,417.3223,414.49078333333335,4.796815807532,-0.045514571428571536,414.0152755093367,-0.009333333333333416,3.3070244906633093,0.0,0.0,6,8.850000000000001
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:10:01+08:00,0.93375,0.0,0.0,410.8547,410.8547,413.2882833333333,4.651040588734476,-0.03896980952380968,413.11935131187244,-0.009083333333333332,-2.2646513118724556,0.0,0.0,6,8.8
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:10:31+08:00,0.9318333333333334,0.0,0.0,404.2539,404.2539,410.9837166666667,5.108391457010275,-0.05003723809523827,410.60627344732404,-0.00924999999999987,-6.352373447324055,0.0,0.0,6,8.1
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:11:01+08:00,0.9300833333333333,0.0,0.0,389.9744,389.9744,406.6058833333334,8.71138703334447,-0.11503038095238106,404.75778332080364,-0.009000000000000119,-14.783383320803637,0.0,0.0,6,8.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:11:31+08:00,0.9281666666666667,0.0,0.0,170.2363,170.2363,366.2070999999999,88.03149190884287,-1.2004457142857143,338.2782858015645,-0.00924999999999998,-168.0419858015645,0.0,0.0,6,7.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:12:01+08:00,0.9280833333333334,0.0,0.0,89.24959,89.24959,313.64853166666666,132.38467532338734,-2.2633316666666663,267.6864477731765,-0.007499999999999951,-178.43685777317648,0.0,0.0,6,4.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:12:31+08:00,0.9276666666666666,0.0,0.0,107.2858,107.2858,261.9757816666667,141.99243042500075,-2.5548528857142854,222.2178863657989,-0.0060833333333333295,-114.93208636579891,0.0,0.0,6,3.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:13:01+08:00,0.9265833333333333,0.0,0.0,364.3338,364.3338,254.22229833333327,134.73593578936422,-1.0749076285714285,262.5032981502944,-0.005250000000000088,101.83050184970557,0.0,0.0,6,4.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:13:31+08:00,0.9245,0.0,0.0,415.9367,415.9367,256.16943166666664,136.95616853373812,0.6953716285714284,305.9968634868356,-0.0055833333333332735,109.93983651316438,0.0,0.0,6,7.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:14:01+08:00,0.9227500000000001,0.0,0.0,414.1244,414.1244,260.1944316666666,141.1209595330368,2.3395712666666664,336.647634553107,-0.005416666666666625,77.47676544689295,0.0,0.0,6,8.1
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:14:31+08:00,0.9208333333333334,0.0,0.0,453.3647,453.3647,307.38249833333333,150.19584804388907,2.65970880952381,369.73326812901104,-0.007249999999999979,83.63143187098899,0.0,0.0,6,7.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:15:01+08:00,0.9185,0.0,0.0,545.0982,545.0982,383.35726666666665,135.18293358682112,2.337468952380952,419.443735537797,-0.009166666666666656,125.65446446220301,0.0,0.0,6,8.3
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:15:31+08:00,0.9158333333333334,0.0,0.0,600.0658,600.0658,465.4872666666667,81.56966910851253,1.528937904761905,470.6444354323542,-0.010749999999999926,129.42136456764575,0.0,0.0,6,8.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:16:01+08:00,0.9133333333333334,0.0,0.0,607.9801,607.9801,506.09498333333323,81.7515844150521,1.5331187619047622,509.5747962788224,-0.011166666666666547,98.40530372117757,0.0,0.0,6,8.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:16:31+08:00,0.9104166666666668,0.0,0.0,646.4647,646.4647,544.5163166666667,84.47670043571021,1.6004907619047617,548.3787978823448,-0.012333333333333307,98.08590211765522,0.0,0.0,6,9.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:17:01+08:00,0.90725,0.0,0.0,637.7895,637.7895,581.7938333333333,66.05305040035789,1.175369333333333,573.7239324323139,-0.013583333333333392,64.06556756768612,0.0,0.0,6,9.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:17:31+08:00,0.9043333333333333,0.0,0.0,651.4154,651.4154,614.8022833333333,36.50069960769777,0.6507063809523808,595.7470309233248,-0.01416666666666666,55.66836907667516,0.0,0.0,6,9.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:18:01+08:00,0.9016666666666667,0.0,0.0,636.3743000000001,636.3743000000001,630.0149666666666,19.200454402753664,0.2887363809523813,607.263589643456,-0.01416666666666666,29.11071035654402,0.0,0.0,6,9.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:18:31+08:00,0.8986666666666667,0.0,0.0,635.3108,635.3108,635.8891333333332,13.759862875608732,0.1142935238095239,615.2140956052868,-0.014666666666666717,20.09670439471313,0.0,0.0,6,8.9
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:19:01+08:00,0.8958333333333334,0.0,0.0,633.4401,633.4401,640.1324666666666,6.519858307935485,-0.08342876190476166,620.3805971845326,-0.014583333333333393,13.059502815467454,0.0,0.0,6,9.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:19:31+08:00,0.8929166666666667,2.0,0.0,633.039,635.039,638.2281833333333,6.043450556157639,-0.06546847619047606,624.5357954197146,-0.014333333333333309,10.503204580285342,2.0,0.0,6,9.1
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:20:01+08:00,0.8899166666666667,3.0,2.0,624.9082,627.9082,636.5812999999999,7.178393882571038,-0.11753580952380975,625.4917665263031,-0.014416666666666633,2.416433473696884,1.0,0.0,6,9.2
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:20:31+08:00,0.8871666666666665,68.0,3.0,576.798,644.798,635.4784,4.989010222813081,0.020485333333332988,630.9644792268484,-0.01450000000000018,13.833520773151577,65.0,0.0,6,9.1
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:21:01+08:00,0.8845,74.0,68.0,581.5028,655.5028,638.6664833333334,9.023414399294143,0.12181228571428565,637.9203248571337,-0.014166666666666772,17.582475142866315,6.0,0.0,6,9.4
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:21:31+08:00,0.8818333333333334,141.0,74.0,499.9947,640.9947,639.6138000000001,8.919151431423655,0.11052780952380922,638.7918139496865,-0.014000000000000012,2.2028860503135093,67.0,-5.684341886080802e-14,6,9.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:22:01+08:00,0.87975,162.0,141.0,500.799,662.799,644.50695,11.783385190986788,0.17977552380952375,645.59709951618,-0.01316666666666666,17.20190048381994,21.0,0.0,6,9.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:22:31+08:00,0.8775833333333333,163.0,162.0,503.9751,666.9751,649.8296333333334,13.405713579001397,0.2236470476190477,651.6570932958814,-0.012333333333333418,15.318006704118602,1.0,0.0,6,9.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:23:01+08:00,0.8750833333333333,165.0,163.0,532.6081,697.6081,661.4462833333333,18.577909075334325,0.3050206666666669,664.6827649441129,-0.012083333333333224,32.9253350558871,2.0,0.0,6,9.8
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:23:31+08:00,0.8726666666666666,163.0,165.0,589.9634,752.9634,679.47385,37.0114634925789,0.629827904761905,689.7075608651188,-0.011833333333333362,63.25583913488117,-2.0,0.0,6,10.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:24:01+08:00,0.8699166666666667,164.0,163.0,636.4955,800.4955,703.6392999999999,55.95668751748982,1.0463144761904764,721.1124727759144,-0.011916666666666687,79.3830272240856,1.0,0.0,6,10.0
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:24:31+08:00,0.8669166666666667,165.0,164.0,666.963,831.963,735.46735,64.87344441204351,1.2397490476190476,752.5351264503304,-0.012833333333333363,79.42787354966958,1.0,0.0,6,10.9
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:25:01+08:00,0.8635833333333333,166.0,165.0,659.3499,825.3499,762.5591666666668,62.77707551364236,1.1833055238095236,773.1758348793215,-0.014000000000000012,52.174065120678506,1.0,0.0,6,10.9
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:25:31+08:00,0.8609166666666667,165.0,166.0,643.7507,808.7507,786.1884333333334,47.069200390123,0.7660380952380955,783.2601952715945,-0.01416666666666666,25.49050472840554,-1.0,0.0,6,10.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:26:01+08:00,0.8579166666666667,166.0,165.0,651.8283,817.8283,806.2251333333334,25.944965407869713,0.3261685714285718,793.0591706149037,-0.01474999999999993,24.769129385096335,1.0,0.0,6,10.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:26:31+08:00,0.85525,166.0,166.0,629.2407000000001,795.2407000000001,813.27135,13.069034025735526,-0.08121647619047571,793.6775658906417,-0.014666666666666717,1.563134109358316,0.0,0.0,6,10.7
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:27:01+08:00,0.8522500000000001,166.0,166.0,629.7308,795.7308,812.4772333333334,13.937136994335969,-0.24991523809523772,794.2595934727067,-0.014666666666666606,1.4712065272933614,0.0,0.0,6,10.9
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:27:31+08:00,0.8492500000000001,166.0,166.0,662.346,828.346,811.8744,13.13649452454242,-0.0444445714285716,803.9220224582475,-0.014333333333333198,24.423977541752492,0.0,0.0,6,10.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:28:01+08:00,0.8463333333333334,165.0,166.0,659.7381,824.7381,811.7724333333334,13.033471171010243,0.10664780952380938,809.8227286780025,-0.014583333333333282,14.915371321997554,-1.0,0.0,6,10.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:28:31+08:00,0.8435833333333332,166.0,165.0,642.5591000000001,808.5591000000001,811.7405,13.041068111546675,0.07120133333333342,809.4645295127278,-0.01433333333333342,-0.9054295127277783,1.0,0.0,6,10.5
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:29:01+08:00,0.8405,164.0,166.0,642.3182,806.3182,809.82215,12.84961979369427,0.08596619047619049,808.5726436092519,-0.01474999999999993,-2.2544436092518936,-2.0,0.0,6,10.2
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:29:31+08:00,0.8375833333333333,166.0,164.0,640.1612,806.1612,811.6422333333334,11.340076600368358,-0.028676571428571447,807.8890748497121,-0.014666666666666717,-1.727874849712066,2.0,0.0,6,10.1
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:30:01+08:00,0.8344999999999999,167.0,166.0,641.3319,808.3319,813.7424166666666,9.155180679705639,-0.1505162857142857,808.0146019147091,-0.014750000000000152,0.3172980852908722,1.0,0.0,6,10.6
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:30:31+08:00,0.8319166666666667,167.0,167.0,650.2,817.2,811.88475,6.842132749065407,-0.03669438095238104,810.6183746718045,-0.014416666666666633,6.581625328195514,0.0,0.0,6,10.1
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:31:01+08:00,0.8288333333333333,167.0,167.0,669.4078,836.4078,813.8297000000001,10.757656772426452,0.16577104761904712,817.9288692706432,-0.01474999999999993,18.47893072935676,0.0,0.0,6,10.2
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:31:31+08:00,0.8260833333333334,164.0,167.0,637.1632,801.1632,812.59705,11.675526520283059,0.07031704761904707,813.1763269751407,-0.014416666666666633,-12.013126975140722,-3.0,0.0,6,10.2
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:32:01+08:00,0.823,240.0,164.0,577.9299,817.9299,814.5323333333334,11.434238930170297,0.053852571428571014,814.5238160905893,-0.014583333333333393,3.406083909410654,76.0,0.0,6,10.2
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:32:31+08:00,0.8205833333333333,279.0,240.0,546.0847,825.0847,817.6862500000001,11.299294568061901,0.04829438095238066,817.5174960115723,-0.013916666666666577,7.56720398842765,39.0,0.0,6,10.3
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:33:01+08:00,0.8177500000000001,266.0,279.0,567.0034,833.0034,821.7981666666668,11.631196660800747,0.058870857142857336,821.907264919752,-0.01416666666666666,11.096135080248018,-13.0,0.0,6,10.3
5月7日08_00_5月7日18_00,zero_boundary_017,2024-05-07 09:33:31+08:00,0.8153333333333334,221.0,266.0,590.7329,811.7329,820.8869833333333,12.157942126776879,-0.01971342857142818,819.0231510302058,-0.013499999999999956,-7.290251030205809,-45.0,0.0,6,10.3
